,loan_amnt,grade,issue_d,purpose,last_pymnt_d
4390,15000,C,Dec-18,debt_consolidation,Feb-19
4391,6400,D,Dec-18,renewable_energy,Feb-19
4392,12000,C,Dec-18,medical,Feb-19
4393,40000,D,Dec-18,debt_consolidation,Feb-19
4394,17000,A,Dec-18,debt_consolidation,Feb-19
4395,25000,B,Dec-18,debt_consolidation,Feb-19
4396,24000,A,Dec-18,credit_card,Feb-19
4397,12000,A,Dec-18,debt_consolidation,Feb-19
4398,35000,C,Dec-18,credit_card,Feb-19
4399,10000,A,Dec-18,home_improvement,Feb-19
4400,8000,E,Dec-18,debt_consolidation,Feb-19
4401,14400,A,Dec-18,debt_consolidation,Feb-19
4402,23500,C,Dec-18,credit_card,Feb-19
4403,6000,B,Dec-18,debt_consolidation,Feb-19
4404,26325,A,Dec-18,home_improvement,Feb-19
4405,12750,C,Dec-18,debt_consolidation,Feb-19
4406,40000,C,Dec-18,debt_consolidation,Feb-19
4407,38000,A,Dec-18,credit_card,Feb-19
4408,28000,B,Dec-18,major_purchase,Feb-19
4409,20000,C,Dec-18,debt_consolidation,Feb-19
4410,12000,A,Dec-18,debt_consolidation,Feb-19
4411,40000,B,Dec-18,credit_card,Feb-19
4412,7500,A,Dec-18,debt_consolidation,Feb-19
4413,8000,B,Dec-18,debt_consolidation,Feb-19
4414,8000,B,Dec-18,debt_consolidation,Jan-19
4415,4950,A,Dec-18,debt_consolidation,Feb-19
4416,6000,C,Dec-18,credit_card,Feb-19
4417,12000,B,Dec-18,credit_card,Feb-19
4418,12000,B,Dec-18,credit_card,Feb-19
4419,16000,C,Dec-18,debt_consolidation,Feb-19
4420,10000,A,Dec-18,credit_card,Feb-19
4421,40000,A,Dec-18,debt_consolidation,Feb-19
4422,40000,B,Dec-18,debt_consolidation,Feb-19
4423,16000,A,Dec-18,debt_consolidation,Feb-19
4424,30000,D,Dec-18,credit_card,Feb-19
4425,2000,E,Dec-18,vacation,Feb-19
4426,10000,A,Dec-18,credit_card,Feb-19
4427,6000,A,Dec-18,debt_consolidation,Feb-19
4428,18000,A,Dec-18,debt_consolidation,Feb-19
4429,8000,B,Dec-18,debt_consolidation,Feb-19
4430,16000,A,Dec-18,debt_consolidation,Feb-19
4431,30000,C,Dec-18,debt_consolidation,Feb-19
4432,5500,C,Dec-18,credit_card,Feb-19
4433,28000,B,Dec-18,debt_consolidation,Jan-19
4434,19500,E,Dec-18,credit_card,Feb-19
4435,17000,C,Dec-18,debt_consolidation,Feb-19
4436,10800,A,Dec-18,debt_consolidation,Feb-19
4437,10000,B,Dec-18,debt_consolidation,Feb-19
4438,15000,A,Dec-18,car,Feb-19
4439,32000,A,Dec-18,debt_consolidation,Feb-19
4440,11600,E,Dec-18,other,Feb-19
4441,40000,A,Dec-18,debt_consolidation,Feb-19
4442,4000,B,Dec-18,credit_card,Feb-19
4443,20000,B,Dec-18,debt_consolidation,Feb-19
4444,40000,A,Dec-18,debt_consolidation,Feb-19
4445,20000,D,Dec-18,home_improvement,Feb-19
4446,26000,B,Dec-18,debt_consolidation,Feb-19
4447,11500,C,Dec-18,credit_card,Feb-19
4448,15000,A,Dec-18,credit_card,Feb-19
4449,6000,A,Dec-18,credit_card,Feb-19
4450,24000,C,Dec-18,debt_consolidation,Feb-19
4451,20000,A,Dec-18,credit_card,Feb-19
4452,2700,A,Dec-18,credit_card,Feb-19
4453,15500,C,Dec-18,credit_card,Feb-19
4454,16000,C,Dec-18,debt_consolidation,Feb-19
4455,11200,C,Dec-18,debt_consolidation,Feb-19
4456,5500,B,Dec-18,house,Feb-19
4457,4000,C,Dec-18,debt_consolidation,Feb-19
4458,3500,E,Dec-18,other,Feb-19
4459,5000,A,Dec-18,home_improvement,Feb-19
4460,5000,A,Dec-18,debt_consolidation,Feb-19
4461,15000,B,Dec-18,debt_consolidation,Feb-19
4462,30000,D,Dec-18,debt_consolidation,Feb-19
4463,40000,C,Dec-18,debt_consolidation,Feb-19
4464,7500,C,Dec-18,debt_consolidation,Feb-19
4465,10000,B,Dec-18,debt_consolidation,Feb-19
4466,12000,D,Dec-18,credit_card,Feb-19
4467,19000,C,Dec-18,debt_consolidation,Feb-19
4468,20725,B,Dec-18,debt_consolidation,Feb-19
4469,13550,A,Dec-18,credit_card,Feb-19
4470,8000,C,Dec-18,credit_card,Feb-19
4471,2750,A,Dec-18,credit_card,Feb-19
4472,9000,B,Dec-18,debt_consolidation,Feb-19
4473,27000,D,Dec-18,debt_consolidation,Feb-19
4474,34100,D,Dec-18,debt_consolidation,Feb-19
4475,10000,C,Dec-18,credit_card,Feb-19
4476,9600,D,Dec-18,other,Feb-19
4477,6000,B,Dec-18,other,Feb-19
4478,30000,C,Dec-18,debt_consolidation,Feb-19
4479,12000,C,Dec-18,credit_card,Feb-19
4480,15000,A,Dec-18,debt_consolidation,Feb-19
4481,18000,B,Dec-18,debt_consolidation,Feb-19
4482,30000,D,Dec-18,debt_consolidation,Feb-19
4483,5000,B,Dec-18,credit_card,Feb-19
4484,5000,B,Dec-18,debt_consolidation,Feb-19
4485,30000,A,Dec-18,debt_consolidation,Feb-19
4486,16000,B,Dec-18,debt_consolidation,Feb-19
4487,6000,A,Dec-18,debt_consolidation,Feb-19
4488,2000,A,Dec-18,debt_consolidation,Feb-19
4489,40000,B,Dec-18,debt_consolidation,Feb-19
4490,16000,A,Dec-18,debt_consolidation,Feb-19
4491,4000,B,Dec-18,credit_card,Feb-19
4492,4800,C,Dec-18,credit_card,Feb-19
4493,14500,B,Dec-18,credit_card,Feb-19
4494,25000,C,Dec-18,debt_consolidation,Feb-19
4495,2500,B,Dec-18,other,Feb-19
4496,25000,C,Dec-18,debt_consolidation,Feb-19
4497,8000,D,Dec-18,debt_consolidation,Feb-19
4498,7400,B,Dec-18,credit_card,Feb-19
4499,16500,A,Dec-18,debt_consolidation,Feb-19
4500,16000,B,Dec-18,debt_consolidation,Feb-19
4501,10000,C,Dec-18,debt_consolidation,Feb-19
4502,18500,D,Dec-18,other,Feb-19
4503,21000,C,Dec-18,debt_consolidation,Feb-19
4504,3800,A,Dec-18,debt_consolidation,Feb-19
4505,9800,A,Dec-18,debt_consolidation,Feb-19
4506,13000,B,Dec-18,credit_card,Feb-19
4507,25000,A,Dec-18,debt_consolidation,Feb-19
4508,5250,A,Dec-18,debt_consolidation,Feb-19
4509,4200,D,Dec-18,other,Feb-19
4510,3000,D,Dec-18,credit_card,Feb-19
4511,8000,A,Dec-18,debt_consolidation,Feb-19
4512,6000,D,Dec-18,medical,Feb-19
4513,20000,E,Dec-18,debt_consolidation,Feb-19
4514,20000,D,Dec-18,debt_consolidation,Feb-19
4515,10000,A,Dec-18,credit_card,Feb-19
4516,15500,B,Dec-18,credit_card,Feb-19
4517,4500,C,Dec-18,debt_consolidation,Feb-19
4518,15600,B,Dec-18,other,Feb-19
4519,5000,D,Dec-18,credit_card,Jan-19
4520,30000,B,Dec-18,home_improvement,Feb-19
4521,10000,D,Dec-18,credit_card,Feb-19
4522,14000,D,Dec-18,major_purchase,Feb-19
4523,16000,C,Dec-18,debt_consolidation,Feb-19
4524,10000,B,Dec-18,debt_consolidation,Feb-19
4525,1200,C,Dec-18,major_purchase,Feb-19
4526,30000,A,Dec-18,debt_consolidation,Feb-19
4527,20000,A,Dec-18,credit_card,Feb-19
4528,15000,C,Dec-18,debt_consolidation,Feb-19
4529,5000,E,Dec-18,other,Feb-19
4530,5600,A,Dec-18,debt_consolidation,Feb-19
4531,15525,C,Dec-18,other,Feb-19
4532,22000,A,Dec-18,debt_consolidation,Feb-19
4533,18000,B,Dec-18,home_improvement,Feb-19
4534,12000,B,Dec-18,credit_card,Feb-19
4535,12000,A,Dec-18,debt_consolidation,Feb-19
4536,13200,E,Dec-18,debt_consolidation,Feb-19
4537,16000,C,Dec-18,debt_consolidation,Feb-19
4538,28000,C,Dec-18,debt_consolidation,Feb-19
4539,15000,B,Dec-18,debt_consolidation,Feb-19
4540,25000,B,Dec-18,debt_consolidation,Feb-19
4541,17500,A,Dec-18,debt_consolidation,Feb-19
4542,11000,A,Dec-18,credit_card,Feb-19
4543,7000,C,Dec-18,major_purchase,Feb-19
4544,6300,B,Dec-18,vacation,Feb-19
4545,6000,B,Dec-18,home_improvement,Feb-19
4546,8000,A,Dec-18,credit_card,Feb-19
4547,24000,B,Dec-18,debt_consolidation,Feb-19
4548,5500,C,Dec-18,debt_consolidation,Feb-19
4549,10000,D,Dec-18,debt_consolidation,Feb-19
4550,17000,A,Dec-18,debt_consolidation,Feb-19
4551,10400,C,Dec-18,debt_consolidation,Feb-19
4552,5000,C,Dec-18,home_improvement,Feb-19
4553,40000,B,Dec-18,debt_consolidation,Feb-19
4554,40000,A,Dec-18,major_purchase,Jan-19
4555,24000,D,Dec-18,debt_consolidation,Feb-19
4556,7200,C,Dec-18,debt_consolidation,Feb-19
4557,4200,A,Dec-18,debt_consolidation,Feb-19
4558,10000,C,Dec-18,debt_consolidation,Feb-19
4559,12000,A,Dec-18,credit_card,Feb-19
4560,20000,D,Dec-18,home_improvement,Feb-19
4561,15000,B,Dec-18,debt_consolidation,Feb-19
4562,20000,B,Dec-18,debt_consolidation,Feb-19
4563,11000,B,Dec-18,credit_card,Feb-19
4564,14000,A,Dec-18,debt_consolidation,Feb-19
4565,13000,C,Dec-18,credit_card,Feb-19
4566,21600,A,Dec-18,credit_card,Feb-19
4567,10000,C,Dec-18,credit_card,Feb-19
4568,15000,A,Dec-18,debt_consolidation,Feb-19
4569,35000,D,Dec-18,other,Feb-19
4570,2000,A,Dec-18,debt_consolidation,Feb-19
4571,11000,B,Dec-18,debt_consolidation,Feb-19
4572,18000,B,Dec-18,credit_card,Feb-19
4573,3000,B,Dec-18,credit_card,Feb-19
4574,9000,C,Dec-18,debt_consolidation,Feb-19
4575,11000,B,Dec-18,major_purchase,Feb-19
4576,15500,A,Dec-18,credit_card,Feb-19
4577,5000,C,Dec-18,credit_card,Feb-19
4578,10000,E,Dec-18,debt_consolidation,Feb-19
4579,30000,D,Dec-18,debt_consolidation,Feb-19
4580,1000,C,Dec-18,vacation,Feb-19
4581,14500,B,Dec-18,car,Feb-19
4582,10800,B,Dec-18,debt_consolidation,Feb-19
4583,1000,C,Dec-18,other,Feb-19
4584,12000,C,Dec-18,credit_card,Feb-19
4585,4200,C,Dec-18,vacation,Feb-19
4586,5000,A,Dec-18,debt_consolidation,Feb-19
4587,23500,A,Dec-18,debt_consolidation,Feb-19
4588,15500,B,Dec-18,credit_card,Feb-19
4589,17000,A,Dec-18,debt_consolidation,Feb-19
4590,7500,C,Dec-18,debt_consolidation,Feb-19
4591,20000,A,Dec-18,debt_consolidation,Feb-19
4592,20000,E,Dec-18,debt_consolidation,Jan-19
4593,25000,A,Dec-18,debt_consolidation,Feb-19
4594,8000,B,Dec-18,other,Feb-19
4595,10000,D,Dec-18,debt_consolidation,Feb-19
4596,30000,C,Dec-18,debt_consolidation,Feb-19
4597,20000,C,Dec-18,credit_card,Feb-19
4598,5000,A,Dec-18,credit_card,Feb-19
4599,30000,A,Dec-18,debt_consolidation,Feb-19
4600,5000,C,Dec-18,credit_card,Feb-19
4601,17000,A,Dec-18,credit_card,Feb-19
4602,10000,A,Dec-18,vacation,Feb-19
4603,14000,D,Dec-18,debt_consolidation,Feb-19
4604,5000,C,Dec-18,debt_consolidation,Feb-19
4605,7000,C,Dec-18,debt_consolidation,Jan-19
4606,8000,A,Dec-18,credit_card,Feb-19
4607,10000,C,Dec-18,debt_consolidation,Feb-19
4608,20000,A,Dec-18,debt_consolidation,Feb-19
4609,25000,C,Dec-18,debt_consolidation,Feb-19
4610,10000,B,Dec-18,debt_consolidation,Feb-19
4611,10000,B,Dec-18,debt_consolidation,Feb-19
4612,22000,A,Dec-18,debt_consolidation,Feb-19
4613,16200,D,Dec-18,debt_consolidation,Feb-19
4614,4000,B,Dec-18,credit_card,Feb-19
4615,10000,D,Dec-18,credit_card,Feb-19
4616,16000,D,Dec-18,debt_consolidation,Feb-19
4617,8500,A,Dec-18,debt_consolidation,Feb-19
4618,2900,A,Dec-18,vacation,Feb-19
4619,8000,A,Dec-18,debt_consolidation,Feb-19
4620,24000,C,Dec-18,credit_card,Feb-19
4621,16000,A,Dec-18,credit_card,Feb-19
4622,20000,A,Dec-18,credit_card,Feb-19
4623,16000,B,Dec-18,debt_consolidation,Feb-19
4624,25000,B,Dec-18,debt_consolidation,Feb-19
4625,7000,A,Dec-18,major_purchase,Feb-19
4626,30000,A,Dec-18,debt_consolidation,Feb-19
4627,30000,C,Dec-18,debt_consolidation,Feb-19
4628,35000,A,Dec-18,debt_consolidation,Feb-19
4629,13200,A,Dec-18,debt_consolidation,Feb-19
4630,5600,A,Dec-18,credit_card,Feb-19
4631,24000,E,Dec-18,other,Feb-19
4632,20000,B,Dec-18,debt_consolidation,Feb-19
4633,25000,A,Dec-18,home_improvement,Feb-19
4634,11000,A,Dec-18,debt_consolidation,Feb-19
4635,15000,A,Dec-18,debt_consolidation,Feb-19
4636,15000,B,Dec-18,debt_consolidation,Feb-19
4637,22000,C,Dec-18,other,Feb-19
4638,35000,B,Dec-18,debt_consolidation,Feb-19
4639,8000,A,Dec-18,major_purchase,Feb-19
4640,20000,B,Dec-18,debt_consolidation,Feb-19
4641,6000,B,Dec-18,home_improvement,Feb-19
4642,10000,C,Dec-18,credit_card,Feb-19
4643,25000,D,Dec-18,credit_card,Feb-19
4644,29000,C,Dec-18,debt_consolidation,Feb-19
4645,10000,E,Dec-18,debt_consolidation,Feb-19
4646,11000,C,Dec-18,debt_consolidation,Feb-19
4647,6500,C,Dec-18,credit_card,Feb-19
4648,6000,C,Dec-18,debt_consolidation,Feb-19
4649,25000,D,Dec-18,debt_consolidation,Feb-19
4650,25000,B,Dec-18,debt_consolidation,Feb-19
4651,20000,E,Dec-18,credit_card,Feb-19
4652,10000,A,Dec-18,debt_consolidation,Feb-19
4653,40000,B,Dec-18,home_improvement,Feb-19
4654,20000,C,Dec-18,debt_consolidation,Feb-19
4655,13000,A,Dec-18,credit_card,Feb-19
4656,10000,C,Dec-18,debt_consolidation,Feb-19
4657,9000,A,Dec-18,major_purchase,Feb-19
4658,32000,D,Dec-18,credit_card,Feb-19
4659,10000,A,Dec-18,debt_consolidation,Feb-19
4660,20000,B,Dec-18,other,Feb-19
4661,3000,B,Dec-18,debt_consolidation,Feb-19
4662,2400,B,Dec-18,debt_consolidation,Feb-19
4663,12800,D,Dec-18,debt_consolidation,Feb-19
4664,12000,A,Dec-18,credit_card,Feb-19
4665,7000,A,Dec-18,credit_card,Feb-19
4666,8000,B,Dec-18,credit_card,Feb-19
4667,17000,B,Dec-18,debt_consolidation,Feb-19
4668,10000,B,Dec-18,debt_consolidation,Jan-19
4669,20000,C,Dec-18,house,Feb-19
4670,16000,B,Dec-18,other,Feb-19
4671,10500,B,Dec-18,credit_card,Feb-19
4672,3000,C,Dec-18,major_purchase,Feb-19
4673,2525,A,Dec-18,credit_card,Feb-19
4674,10000,E,Dec-18,debt_consolidation,Feb-19
4675,40000,A,Dec-18,debt_consolidation,Feb-19
4676,15000,A,Dec-18,debt_consolidation,Feb-19
4677,1200,C,Dec-18,debt_consolidation,Feb-19
4678,15000,B,Dec-18,credit_card,Feb-19
4679,15000,A,Dec-18,credit_card,Feb-19
4680,15000,B,Dec-18,debt_consolidation,Feb-19
4681,35000,A,Dec-18,debt_consolidation,Feb-19
4682,11000,A,Dec-18,debt_consolidation,Feb-19
4683,15000,B,Dec-18,credit_card,Feb-19
4684,20000,C,Dec-18,credit_card,Feb-19
4685,20000,C,Dec-18,credit_card,Feb-19
4686,5400,C,Dec-18,credit_card,Feb-19
4687,2500,B,Dec-18,debt_consolidation,Feb-19
4688,38500,A,Dec-18,credit_card,Feb-19
4689,10000,C,Dec-18,credit_card,Feb-19
4690,15000,D,Dec-18,credit_card,Feb-19
4691,26300,C,Dec-18,small_business,Feb-19
4692,15000,B,Dec-18,credit_card,Feb-19
4693,18000,A,Dec-18,debt_consolidation,Feb-19
4694,6775,A,Dec-18,car,Feb-19
4695,21000,C,Dec-18,debt_consolidation,Feb-19
4696,5000,B,Dec-18,home_improvement,Feb-19
4697,40000,A,Dec-18,debt_consolidation,Feb-19
4698,20000,B,Dec-18,debt_consolidation,Feb-19
4699,12000,B,Dec-18,debt_consolidation,Feb-19
4700,10500,C,Dec-18,car,Feb-19
4701,26000,A,Dec-18,debt_consolidation,Feb-19
4702,4000,B,Dec-18,other,Feb-19
4703,30000,D,Dec-18,credit_card,Feb-19
4704,30000,B,Dec-18,other,Feb-19
4705,25000,A,Dec-18,debt_consolidation,Feb-19
4706,28000,C,Dec-18,credit_card,Jan-19
4707,12800,C,Dec-18,debt_consolidation,Feb-19
4708,18000,B,Dec-18,debt_consolidation,Feb-19
4709,35000,D,Dec-18,debt_consolidation,Feb-19
4710,3000,D,Dec-18,debt_consolidation,Feb-19
4711,32000,A,Dec-18,debt_consolidation,Feb-19
4712,38775,B,Dec-18,debt_consolidation,Feb-19
4713,16925,B,Dec-18,debt_consolidation,Feb-19
4714,8800,A,Dec-18,credit_card,Feb-19
4715,10000,A,Dec-18,credit_card,Feb-19
4716,7000,A,Dec-18,credit_card,Feb-19
4717,4900,A,Dec-18,debt_consolidation,Feb-19
4718,20000,A,Dec-18,debt_consolidation,Feb-19
4719,20000,B,Dec-18,debt_consolidation,Feb-19
4720,22000,E,Dec-18,debt_consolidation,Feb-19
4721,12000,C,Dec-18,other,Feb-19
4722,35000,D,Dec-18,credit_card,Feb-19
4723,32000,A,Dec-18,credit_card,Feb-19
4724,37000,A,Dec-18,credit_card,Feb-19
4725,25000,D,Dec-18,debt_consolidation,Feb-19
4726,11200,B,Dec-18,debt_consolidation,Feb-19
4727,38925,C,Dec-18,other,Feb-19
4728,11200,B,Dec-18,medical,Feb-19
4729,5000,A,Dec-18,credit_card,Feb-19
4730,35000,A,Dec-18,debt_consolidation,Feb-19
4731,16000,C,Dec-18,medical,Feb-19
4732,18000,A,Dec-18,major_purchase,Feb-19
4733,24000,C,Dec-18,debt_consolidation,Feb-19
4734,32000,A,Dec-18,debt_consolidation,Feb-19
4735,35000,D,Dec-18,debt_consolidation,Feb-19
4736,30000,C,Dec-18,debt_consolidation,Feb-19
4737,35000,C,Dec-18,debt_consolidation,Feb-19
4738,10000,B,Dec-18,debt_consolidation,Feb-19
4739,22500,B,Dec-18,debt_consolidation,Feb-19
4740,5000,C,Dec-18,debt_consolidation,Feb-19
4741,4000,C,Dec-18,credit_card,Feb-19
4742,10000,A,Dec-18,credit_card,Feb-19
4743,4000,C,Dec-18,major_purchase,Feb-19
4744,12000,B,Dec-18,other,Feb-19
4745,17600,C,Dec-18,debt_consolidation,Feb-19
4746,20000,D,Dec-18,debt_consolidation,Feb-19
4747,40000,B,Dec-18,credit_card,Feb-19
4748,5500,C,Dec-18,debt_consolidation,Feb-19
4749,17000,D,Dec-18,debt_consolidation,Feb-19
4750,11000,D,Dec-18,credit_card,Feb-19
4751,35000,C,Dec-18,debt_consolidation,Feb-19
4752,10000,C,Dec-18,debt_consolidation,Feb-19
4753,10850,A,Dec-18,credit_card,Feb-19
4754,15000,A,Dec-18,debt_consolidation,Feb-19
4755,6000,A,Dec-18,credit_card,Feb-19
4756,13000,B,Dec-18,debt_consolidation,Feb-19
4757,13000,A,Dec-18,credit_card,Feb-19
4758,20000,B,Dec-18,home_improvement,Feb-19
4759,10000,A,Dec-18,credit_card,Feb-19
4760,30000,E,Dec-18,debt_consolidation,Feb-19
4761,12000,D,Dec-18,debt_consolidation,Jan-19
4762,20000,C,Dec-18,debt_consolidation,Feb-19
4763,9000,C,Dec-18,debt_consolidation,Feb-19
4764,31000,B,Dec-18,debt_consolidation,Feb-19
4765,14000,E,Dec-18,debt_consolidation,Feb-19
4766,3600,C,Dec-18,vacation,Feb-19
4767,10000,A,Dec-18,home_improvement,Feb-19
4768,11500,C,Dec-18,debt_consolidation,
4769,21500,C,Dec-18,other,Feb-19
4770,9000,B,Dec-18,debt_consolidation,Feb-19
4771,15000,A,Dec-18,credit_card,Feb-19
4772,16000,B,Dec-18,debt_consolidation,Feb-19
4773,30000,A,Dec-18,credit_card,Feb-19
4774,12000,B,Dec-18,small_business,Feb-19
4775,10000,A,Dec-18,debt_consolidation,Feb-19
4776,1000,D,Dec-18,moving,Feb-19
4777,20000,B,Dec-18,debt_consolidation,Feb-19
4778,7200,C,Dec-18,credit_card,Feb-19
4779,8000,B,Dec-18,credit_card,Feb-19
4780,12000,C,Dec-18,debt_consolidation,Feb-19
4781,31000,C,Dec-18,debt_consolidation,Feb-19
4782,6000,A,Dec-18,debt_consolidation,Feb-19
4783,15000,A,Dec-18,debt_consolidation,Feb-19
4784,15700,C,Dec-18,debt_consolidation,Feb-19
4785,10000,B,Dec-18,credit_card,Feb-19
4786,12000,C,Dec-18,home_improvement,Feb-19
4787,15000,A,Dec-18,credit_card,Feb-19
4788,6000,A,Dec-18,debt_consolidation,Feb-19
4789,11000,D,Dec-18,other,Feb-19
4790,21000,D,Dec-18,debt_consolidation,Feb-19
4791,18500,D,Dec-18,debt_consolidation,Feb-19
4792,28000,D,Dec-18,debt_consolidation,Feb-19
4793,10000,D,Dec-18,home_improvement,Feb-19
4794,15000,B,Dec-18,credit_card,Feb-19
4795,18000,D,Dec-18,debt_consolidation,Feb-19
4796,15000,A,Dec-18,credit_card,Feb-19
4797,15000,C,Dec-18,debt_consolidation,Feb-19
4798,19000,E,Dec-18,debt_consolidation,Jan-19
4799,4500,A,Dec-18,debt_consolidation,Feb-19
4800,19075,A,Dec-18,credit_card,Feb-19
4801,10000,A,Dec-18,credit_card,Feb-19
4802,18000,A,Dec-18,credit_card,Feb-19
4803,20000,D,Dec-18,debt_consolidation,Feb-19
4804,10000,A,Dec-18,credit_card,Feb-19
4805,25000,B,Dec-18,debt_consolidation,Feb-19
4806,40000,B,Dec-18,debt_consolidation,Feb-19
4807,15000,C,Dec-18,small_business,Feb-19
4808,7500,A,Dec-18,debt_consolidation,Feb-19
4809,16000,A,Dec-18,credit_card,Feb-19
4810,14000,B,Dec-18,debt_consolidation,Feb-19
4811,15000,C,Dec-18,credit_card,Feb-19
4812,24000,A,Dec-18,credit_card,Feb-19
4813,6000,B,Dec-18,debt_consolidation,Feb-19
4814,20000,C,Dec-18,credit_card,Feb-19
4815,5000,B,Dec-18,debt_consolidation,Feb-19
4816,2500,B,Dec-18,vacation,Feb-19
4817,10000,C,Dec-18,debt_consolidation,Feb-19
4818,40000,B,Dec-18,debt_consolidation,Feb-19
4819,13000,C,Dec-18,debt_consolidation,Feb-19
4820,12000,B,Dec-18,debt_consolidation,Feb-19
4821,24000,D,Dec-18,credit_card,Feb-19
4822,25000,A,Dec-18,debt_consolidation,Feb-19
4823,15000,A,Dec-18,debt_consolidation,Feb-19
4824,5500,C,Dec-18,debt_consolidation,Feb-19
4825,28000,B,Dec-18,debt_consolidation,Feb-19
4826,4400,A,Dec-18,debt_consolidation,Jan-19
4827,33700,B,Dec-18,credit_card,Feb-19
4828,9750,B,Dec-18,debt_consolidation,Feb-19
4829,40000,C,Dec-18,debt_consolidation,Feb-19
4830,14225,E,Dec-18,debt_consolidation,Feb-19
4831,3600,C,Dec-18,debt_consolidation,Feb-19
4832,35000,B,Dec-18,credit_card,Feb-19
4833,15000,C,Dec-18,debt_consolidation,Jan-19
4834,36000,B,Dec-18,credit_card,Jan-19
4835,1500,D,Dec-18,car,Feb-19
4836,14000,C,Dec-18,debt_consolidation,Feb-19
4837,6475,C,Dec-18,debt_consolidation,Feb-19
4838,40000,B,Dec-18,other,Jan-19
4839,6000,B,Dec-18,vacation,Feb-19
4840,16000,B,Dec-18,debt_consolidation,Feb-19
4841,30000,B,Dec-18,debt_consolidation,Feb-19
4842,20000,D,Dec-18,debt_consolidation,Feb-19
4843,12000,B,Dec-18,debt_consolidation,Feb-19
4844,6500,A,Dec-18,debt_consolidation,Feb-19
4845,10000,B,Dec-18,debt_consolidation,Feb-19
4846,35000,B,Dec-18,credit_card,Feb-19
4847,21000,B,Dec-18,debt_consolidation,Feb-19
4848,10000,C,Dec-18,debt_consolidation,Feb-19
4849,37725,B,Dec-18,debt_consolidation,Feb-19
4850,20000,E,Dec-18,debt_consolidation,Feb-19
4851,4225,B,Dec-18,home_improvement,Feb-19
4852,10000,D,Dec-18,other,Feb-19
4853,10000,C,Dec-18,credit_card,Feb-19
4854,25000,A,Dec-18,debt_consolidation,Feb-19
4855,10000,B,Dec-18,debt_consolidation,Feb-19
4856,4000,B,Dec-18,credit_card,Feb-19
4857,10000,C,Dec-18,debt_consolidation,Feb-19
4858,35000,D,Dec-18,home_improvement,Feb-19
4859,13600,C,Dec-18,debt_consolidation,Feb-19
4860,20000,B,Dec-18,debt_consolidation,Feb-19
4861,20500,B,Dec-18,credit_card,Feb-19
4862,40000,A,Dec-18,debt_consolidation,Feb-19
4863,23000,A,Dec-18,credit_card,Feb-19
4864,13000,A,Dec-18,credit_card,Feb-19
4865,7500,C,Dec-18,debt_consolidation,Feb-19
4866,22000,C,Dec-18,other,Feb-19
4867,12000,D,Dec-18,other,Feb-19
4868,22000,A,Dec-18,debt_consolidation,Feb-19
4869,10000,B,Dec-18,debt_consolidation,Feb-19
4870,20000,B,Dec-18,debt_consolidation,Feb-19
4871,40000,A,Dec-18,debt_consolidation,Feb-19
4872,14000,B,Dec-18,debt_consolidation,Feb-19
4873,30000,B,Dec-18,debt_consolidation,Feb-19
4874,4000,B,Dec-18,vacation,Feb-19
4875,5500,B,Dec-18,home_improvement,Feb-19
4876,6000,B,Dec-18,credit_card,Feb-19
4877,35000,D,Dec-18,debt_consolidation,Feb-19
4878,18000,B,Dec-18,credit_card,Feb-19
4879,40000,B,Dec-18,debt_consolidation,Feb-19
4880,4800,A,Dec-18,debt_consolidation,Feb-19
4881,29000,C,Dec-18,debt_consolidation,Feb-19
4882,25000,A,Dec-18,credit_card,Feb-19
4883,11200,A,Dec-18,debt_consolidation,Feb-19
4884,12000,A,Dec-18,home_improvement,Feb-19
4885,6500,A,Dec-18,debt_consolidation,Feb-19
4886,20000,B,Dec-18,debt_consolidation,Feb-19
4887,22000,C,Dec-18,debt_consolidation,Feb-19
4888,20375,C,Dec-18,debt_consolidation,Feb-19
4889,10000,B,Dec-18,home_improvement,Feb-19
4890,20000,A,Dec-18,debt_consolidation,Feb-19
4891,24000,A,Dec-18,credit_card,Feb-19
4892,20000,D,Dec-18,debt_consolidation,Feb-19
4893,20000,D,Dec-18,debt_consolidation,Feb-19
4894,35000,A,Dec-18,credit_card,Feb-19
4895,7300,A,Dec-18,debt_consolidation,Feb-19
4896,25000,B,Dec-18,debt_consolidation,Feb-19
4897,20000,C,Dec-18,credit_card,Feb-19
4898,6000,B,Dec-18,debt_consolidation,Feb-19
4899,9500,B,Dec-18,credit_card,Feb-19
